firma,kurum_tipi,sektor,rusya_baglantisi,email,telefon,web,kaynak
Fatih Grup Lojistik,Firma,Lojistik,Türkiye-Rusya nakliye hizmeti,,,https://fatihlojistik.com.tr/rusya-nakliye/,https://fatihlojistik.com.tr/rusya-nakliye/
Mira Ekspres,Firma,Lojistik,Rusya komple ve karayolu nakliye hizmetleri,,,https://www.miraekspres.com/rusya-nakliye/,https://www.miraekspres.com/rusya-nakliye/
Yaz Lojistik,Firma,Lojistik,Rusya nakliye ve uluslararası taşımacılık hizmetleri,,,https://www.yazlojistik.com/rusya-nakliye.html,https://www.yazlojistik.com/rusya-nakliye.html
Malegan Lojistik,Firma,Lojistik,Türkiye'nin 81 ilinden Rusya ve Azerbaycan'a karayolu taşımacılığı,,,https://maleganlojistik.com/,https://maleganlojistik.com/
Boreas Global Lojistik,Firma,Lojistik,Rusya'ya parsiyel komple ve ağır yük taşımacılığı,,,https://boreaslojistik.com/,https://boreaslojistik.com/
RUSİAD,Dernek,İş dünyası ağı,Rusya-Türkiye Sanayici ve İş İnsanları Derneği,info@rusiad.org.tr,+90 551 078 52 77,https://rusiad.org.tr,https://rusiad.org.tr
RTİB,Dernek,İş dünyası ağı,Rus Türk İş İnsanları Birliği; Rusya'daki Türk ve Rus iş insanları ağı,info@rtib.org,+7 495 514 13 74,https://www.rtib.org/,https://www.rtib.org/
FSC Lojistik,Firma,Lojistik,Rusya parsiyel komple hava deniz ekspres ve dış ticaret hizmetleri,cargo@fsc.com.tr,,https://fsc.com.tr/,https://fsc.com.tr/
Turu Lojistik,Firma,Lojistik,Türkiye'den Rusya'ya ihracat; parsiyel komple ve Ro-Ro taşıma çözümleri,info@turulojistik.com.tr,+90 216 680 00 20,https://turulojistik.com.tr/en/export-and-logistics-process-management-to-russia-turu-logistics/,https://turulojistik.com.tr/en/export-and-logistics-process-management-to-russia-turu-logistics/
CAN Transport,Firma,Lojistik,Türkiye-Rusya lojistik; Rusya gümrükleme komple ve parsiyel taşıma; Moskova ofisi,info@cantransport.com.tr,+90 212 438 47 66; +7 925 266 85 75,https://cantransport.com.tr/en_iletisim.php,https://cantransport.com.tr/en_iletisim.php
Ruslink,Firma,Lojistik,Rusya Belarus Kazakistan ve İran parsiyel taşımacılık; Türkiye ve Rusya depoları,parsiyel@ruslink.com.tr,+90 212 518 06 06,https://www.ruslink.com.tr/,https://www.ruslink.com.tr/
March Logistics,Firma,Lojistik,Rusya parsiyel taşıma hizmetleri,info@marchlogistics.com.tr,+90 212 954 01 10; +90 533 487 99 39,https://www.marchlogistics.com.tr/rusya-parsiyel-tasima/,https://www.marchlogistics.com.tr/rusya-parsiyel-tasima/
World Logistics,Firma,Lojistik,Rusya full ve parsiyel deniz kara hava ve proje taşımacılığı,ayse@worldlogistics.com.tr,+90 532 633 25 11,https://www.worldlogistics.com.tr/Rusya-Nakliye-83-World-Logistics-2,https://www.worldlogistics.com.tr/Rusya-Nakliye-83-World-Logistics-2
Grup Trans Service GTS,Firma,Lojistik,Rusya ve uluslararası kargo taşımacılığı; gümrükleme transit sertifika ve danışmanlık,info@grouptransservis.com,+90 212 458 18 81,https://gruptransservis.com/,https://gruptransservis.com/
DBF Lojistik,Firma,Lojistik,Rusya-Türkiye ithalat ihracat; Çin'den Rusya'ya İstanbul üzerinden aktarma; proje lojistiği,,,https://dbflojistik.com.tr/,https://dbflojistik.com.tr/
Kervan Yükleme İşleri,Firma,Lojistik,Türkiye-Rusya gümrük operasyonları lojistik ve finansal çözümler; Moskova ofisi,,,https://kervanyukleme.com/,https://kervanyukleme.com/
Russped Logistics,Firma,Lojistik,Türkiye ve Rusya ofisleri; gümrükleme depolama antrepo ve dış ticaret,,,https://russped.com/,https://russped.com/
Genelton International Trade,Firma,Dış ticaret ve tarım,Rusya'nın güneyinden tarım ürünleri ve tahıl tedariki; Rostov merkezli distribütörlük,info@genelton.com,+90 212 211 23 00,https://genelton.com/,https://genelton.com/
MAK Lojistik İthalat ve İhracat,Firma,Lojistik,Türkiye-Rusya arasında kara deniz ve hava taşımacılığı; Rusya gümrükleme,,,https://maklojistik.com/,https://maklojistik.com/
Önder Shipping & Logistics,Firma,Lojistik,Türkiye ve Rusya ofisleri; FTL/LTL FCL/LCL ve proje kargosu,"info@onderlogistics.com; logistics@onderlogistics.com",+90 555 090 21 80,https://onderlogistics.com/,https://onderlogistics.com/
Akademi Global Lojistik,Firma,Lojistik ve ticaret,Türkiye ve Rusya arasında mal sevkiyatı lojistik danışmanlığı tedarik ve ticari danışmanlık,,,https://akademilojistik.com.tr/,https://akademilojistik.com.tr/
TTR Lojistik,Firma,Lojistik,2013'ten beri Rusya ve BDT hattında hizmet veren Sever Ekspres'in kardeş firması; Rusya hattı,info@ttrlog.com,+90 212 653 44 45,https://ttrlog.com/,https://ttrlog.com/
Reynak Lojistik,Firma,Lojistik,Rusya Ukrayna Belarus Polonya ve Kazakistan'a komple ve parsiyel taşıma,info@reynaklojistik.com,+90 552 621 61 31,https://reynaklojistik.com/,https://reynaklojistik.com/
Av-Nur Uluslararası Taşımacılık,Firma,Lojistik,Tekstil enerji ağır sanayi otomotiv ve gıda dahil uluslararası taşıma; Rusya bağlantıları,info@av-nur.com,+90 216 527 87 88,https://av-nur.com/,https://av-nur.com/
Karakuş Uluslararası Taşımacılık,Firma,Lojistik,İthalat ihracat ve uluslararası kara deniz hava taşımacılığı,info@karakus.com,+90 850 582 16 99,https://karakus.com/,https://karakus.com/
Güneş Gümrük Lojistik,Firma,Gümrük ve lojistik,Gümrük müşavirliği dış ticaret lojistik ve depolama hizmetleri,info@gunesgumruk.com.tr,+90 216 576 74 26,https://gunesgumruk.com.tr/,https://gunesgumruk.com.tr/
Yenigüller Uluslararası Nakliyat,Firma,Lojistik,Uluslararası nakliye depolama ve lojistik hizmetleri, yeniguller@yeniguller.com,+90 466 351 36 40,https://yeniguller.com/,https://yeniguller.com/
Asay Gümrük Müşavirliği,Firma,Gümrük ve dış ticaret,İthalat transit sevkiyat depolama ve gümrük çözümleri,info@asaygumruk.com,+90 444 0 739,https://linkedin.com/showcase/asay-gümrük-müşavi̇rli̇ği̇,https://linkedin.com/showcase/asay-gümrük-müşavi̇rli̇ği̇
Küre Lojistik,Firma,Lojistik,Kara deniz ve hava taşımacılığı; uluslararası acente ve tedarik ağı,info@kurelojistik.com,+90 212 877 06 00,https://kurelojistik.com/,https://kurelojistik.com/
Karen Gümrük Müşavirliği,Firma,Gümrük ve lojistik,İthalat ihracat lojistik depolama ve taşıma hizmetleri,info@karengm.com,+90 212 512 30 04,https://karengm.com/,https://karengm.com/
Fİ Gümrük Müşavirliği,Firma,Gümrük ve dış ticaret,İthalat ihracat transit ve gümrük müşavirliği hizmetleri,info@figumruk.com,+90 850 455 26 34,https://figumruk.com/,https://figumruk.com/
Maykachem Dış Ticaret,Firma,Kimya ve dış ticaret,Kimya sektöründe ithalat ihracat tedarik zinciri ve dış ticaret danışmanlığı,info@maykachem.com,+90 216 888 29 17,https://maykachem.com/,https://maykachem.com/
Monar Logistics,Firma,Gümrük ve lojistik,Avrupa Orta Asya Rusya Orta Doğu ve Uzak Doğu bağlantılı entegre lojistik,info@monarlogistics.com,+90 533 604 43 15,https://monarlogistics.com/,https://monarlogistics.com/
MKaralar Global,Firma,Lojistik ve dış ticaret,Ukrayna Rusya Moldova ve Belarus'a ithalat-ihracat karayolu taşımacılığı,info@mkaralar.com.tr,+90 545 468 62 04,https://mkaralar.com.tr/,https://mkaralar.com.tr/
Arlan Lojistik,Firma,Lojistik,Türkiye-Rusya ve Türkiye-Kazakistan hatlarında haftalık LTL/FTL; Rusya gümrük depolama ve uçak kargo,,,https://arlan.com.tr/,https://arlan.com.tr/
Şura Gümrük Müşavirliği,Firma,Gümrük ve dış ticaret,İthalat ihracat gümrük ve danışmanlık hizmetleri,info@suragumruk.com.tr,+90 216 599 01 45,https://suragumruk.com.tr/,https://suragumruk.com.tr/
Alesta International Transport,Firma,Lojistik,Kargo taşıma ve depolama hizmetleri; Rusya hattı için uluslararası taşıma çözümleri,info@alestaship.com,+90 212 220 77 75,https://alestaship.com/,https://alestaship.com/
S.Kurt Lojistik,Firma,Lojistik,Azerbaycan Gürcistan ve Rusya hattında uluslararası nakliye,info@kurtlojistik.net,+90 532 526 35 89,https://kurtlojistik.net/,https://kurtlojistik.net/
TürkTır,Firma,Lojistik ve ağır taşımacılık,Uluslararası kombine ve ağır taşımacılık; Rusya hattı için potansiyel taşıma hizmeti,info@turktir.com,+90 216 494 12 56,https://turktir.com/,https://turktir.com/
Saygınlar International Transport,Firma,Lojistik,Asya Avrupa Orta Doğu ve Balkanlar dahil uluslararası taşımacılık; Rusya hattı için aday,info@sayginlarnakliyat.com,+90 326 225 26 88,https://sayginlarnakliyat.com/,https://sayginlarnakliyat.com/
TuranAlp Impex,Firma,Gıda ve endüstriyel ürünler,İthalat ihracat gıda ve endüstriyel ürünler; Rusya pazarı için dış ticaret adayı,info@turanalpimpex.com,+90 216 519 31 84,https://turanalpimpex.com/,https://turanalpimpex.com/
Ayasofya Lojistik,Firma,Lojistik,Azerbaycan-Rusya-Irak-Türkiye bölgelerinde lojistik hizmetleri,,,https://ayasofyalojistik.com/,https://ayasofyalojistik.com/
Group FMS,Firma,Denizcilik ve lojistik,Türkiye-Rusya limanları ve Türk Akımı projesinde denizcilik gümrükleme ve lojistik hizmetleri,,,https://groupfms.com/,https://groupfms.com/
Hayat Kimya,Firma,Hijyen ve hızlı tüketim,Rusya'da Hayat Kimya ofisi ve üretim yatırımı; Rusya ofisi Moskova'da,"info@hayat.com.ru; corpcomrussia@hayat.com.tr",+7 495 785 42 01,https://www.hayat.com/ru-ru/kontakty,https://www.hayat.com/ru-ru/kontakty
IC İçtaş İnşaat,Firma,İnşaat ve altyapı,Rusya'da Pulkovo Havalimanı M11 ve St. Petersburg WHSD projeleri, ,+90 212 338 71 00,https://www.icholding.com.tr/tr/insaat/ProjeDetay/9,https://www.icholding.com.tr/tr/insaat/ProjeDetay/9
Limak Holding,Firma,İnşaat ve altyapı,Rusya'da Ufa otoyol projesi ve Rusya bağlantılı altyapı yatırımları,limak@limak.com.tr,+90 312 446 88 00,https://www.limak.com.tr/contact,https://www.limak.com.tr/contact
Ant Yapı,Firma,İnşaat ve gayrimenkul,Rusya'da Moskova merkez ofisi bulunan Türk müteahhitlik ve gayrimenkul şirketi,"merkez@antyapi.com; info@antyapi.ru",+90 216 630 67 67; +7 495 941 61 64,https://www.antyapi.com.tr/iletisim,https://www.antyapi.com.tr/iletisim
Anexservices / Anex Tour,Firma,Turizm ve seyahat,Türk sermayeli Anex grubunun Rusya turizm operasyonları; Türkiye ofisi,info.tr@anextour.com,+90 242 324 29 30,https://www.anexservices.com.tr/contact.html,https://www.anexservices.com.tr/contact.html
Rüya Turizm,Firma,Turizm,Rusya bağlantılı turizm ve seyahat hizmetleri,info@ruyatur.com,+90 332 352 72 28,https://mail.ruyaturizm.com.tr/iletisim,https://mail.ruyaturizm.com.tr/iletisim
Sapphire Tur / Rusya Vizecisi,Firma,Vize ve turizm,Rusya vize başvuruları ve danışmanlığı; TÜRSAB acentesi,"vize@safirtour.com; sapphiretur@hs01.kep.tr",+90 850 307 30 31,https://rusyavizecisi.com/kurumsal-bilgilerimiz,https://rusyavizecisi.com/kurumsal-bilgilerimiz
LC Waikiki,Firma,Tekstil ve perakende,Rusya'da Tema Retail Ru iştiraki ve mağaza operasyonları,excellcwteam@excel.com.tr,+90 216 544 94 00,https://corporate.lcwaikiki.com/en-US/about-us,https://corporate.lcwaikiki.com/en-US/press-contact
Madame Coco,Firma,Ev tekstili ve perakende,Rusya için ülke bazlı franchise imkânı ve Rusya mağaza/pazar faaliyetleri,"customerservice@madamecoco.com; franchising@madamecoco.com",+90 212 267 27 51,https://www.madamecoco.com/franchising-kosullari,https://www.madamecoco.com/franchising-kosullari
Mudo,Firma,Perakende ve ev yaşam,Rusya'da Mudo Concept ve Mudo Giyim mağazaları,destek@mudo.com.tr,,https://www.mudo.com.tr/yurtdisinda-mudo,https://www.mudo.com.tr/yurtdisinda-mudo
adL,Firma,Tekstil ve perakende,Rusya'da mağaza açması/giriş görüşmeleri yapılan Türk moda markası,info@adl.com.tr,+90 850 215 43 75,https://www.adl.com.tr/tr/iletisim,https://www.gazetemru.com/gundem/15e-yakin-turk-firmasi-rusyada-magaza-acmak-icin-gorusuyor/
LTB Jeans,Firma,Tekstil ve perakende,Rusya'da faaliyet gösteren Türk denim markaları arasında yer alan şirket,ltbwebshop@ltbjeans.com,+90 212 410 04 10,https://www.ltbjeans.com/tr-TR/iletisim,https://www.gazetemru.com/gundem/15e-yakin-turk-firmasi-rusyada-magaza-acmak-icin-gorusuyor/
Beymen / Beymen Club,Firma,Lüks perakende,Rusya'da Beymen Club mağaza operasyonları ve Rusya pazarına giriş bağlantısı,"onlinedestek@beymen.com; beymen@beymen.com",444 4 700,https://www.beymen.com/en/contact-c,https://www.turkrus.com/2545296-rusyada-5-yeni-turk-markasi-xh.aspx
OXXO,Firma,Tekstil ve perakende,Rusya'da mağaza açması/giriş görüşmeleri yapılan Türk moda markası,"hello@oxxo.com.tr; wholesale@oxxo.com.tr",+90 850 216 16 06,https://www.oxxo.com.tr/tr/k/iletisim,https://www.gazetemru.com/gundem/15e-yakin-turk-firmasi-rusyada-magaza-acmak-icin-gorusuyor/
Chakra,Firma,Ev tekstili ve perakende,Rusya'da mağaza açması/giriş görüşmeleri yapılan Türk ev yaşam markası,"musterihizmetleri@chakra.com.tr; franchise@chakra.com.tr",+90 850 241 94 39,https://www.chakra.com.tr/bize-ulasin,https://www.gazetemru.com/gundem/15e-yakin-turk-firmasi-rusyada-magaza-acmak-icin-gorusuyor/
MKC Group,Firma,Yapı ve inşaat malzemeleri,Seramik ve yapı malzemeleri tedarikçisi; Rusya yapı malzemeleri pazarı için aday,info@mkcgroup.com.tr,+90 542 106 36 52,https://www.mkcgroup.com.tr,https://www.mkcgroup.com.tr
QUA Granite,Firma,Yapı ve inşaat malzemeleri,100'den fazla ülkeye ihracat yapan Türk seramik üreticisi; Rusya yapı malzemeleri pazarı için aday,,,https://www.qua.com.tr/en/contact/contact-us,https://www.qua.com.tr/en/professionals/press-release/qua-continues-to-grow-with-its-extensive-dealer-network
Sesli Tekstil,Firma,Ev tekstili ve tekstil,Rusça web sürümü ve ihracat altyapısı bulunan Türk tekstil üreticisi,info@sesli.com.tr,+90 276 266 79 79,https://sesli.com.tr/,https://sesli.com.tr/
Porter Trailer Parts,Firma,Otomotiv ve treyler yedek parça,40'tan fazla ülkeye ihracat yapan Türk treyler yedek parça üreticisi,info@trpar.com.tr,+90 332 502 05 00,https://www.porter.com.tr/,https://www.porter.com.tr/
Teoz Gıda Tarım İnşaat Turizm,Firma,Gıda ve tarım,Rusya Sırbistan ve Ukrayna'ya narenciye ihracatı, muratozkanua@gmail.com,+90 256 512 43 75,,https://www.sto.org.tr/Portals/15/dis%20ticaret/%C4%B0hracat%C3%A7%C4%B1%20firmalar_102019.pdf
Turkish Machinery,İhracatçı birliği,Makine ihracatı,Rusya'ya makine sektörel ticaret heyetleri ve Türk makine ihracatçıları ağı,info@turkishmachinery.org,+90 312 447 27 40,https://turkishmachinery.org/En/Contact,https://oaib.org.tr
Turcont,Firma,Makine ve metal imalatı,CNC işleme ve döküm üreticisi; Rusça site bölümü ve uluslararası satış altyapısı,"sales@turcont.com; info@turcont.com",+90 332 606 09 48,https://turcont.com/contact_en.html,https://turcont.com/contact_en.html
Türkoğlu Meters,Firma,Yapı ve altyapı malzemeleri,Su gaz sayaçları vana ve altyapı bağlantı ürünleri üreticisi; Rusya pazarı için aday,,,http://turkoglumeters.com/en/corporate/about-us/turkoglu,http://turkoglumeters.com/en/corporate/about-us/turkoglu
Sanex Express,Firma,Lojistik,Rusya'ya mobilya taşımacılığı ve Rusya'ya ihracat yapan firmalara lojistik hizmeti,,,https://www.sanexexpress.com.tr,https://www.sanexexpress.com.tr
Yıldız Foreign Trade,Firma,Tekstil ve dış ticaret,Rusya Doğu Avrupa ve Balkanlar odaklı tekstil kumaş ve hazır giyim tedariki,,,https://www.yildiz.web.tr/En,https://www.yildiz.web.tr/En
Pulver Kimya,Firma,Kimya ve endüstriyel kaplama,Rusya'da Novosibirsk Kazan ve Moskova ofisleri/depolarına sahip Türk kimya şirketi,"pulvernovosibirsk@pulver.com.tr; pulverkazan@pulver.com.tr",+7 495 790 35 75; +7 985 588 32 30,https://pulver.com.tr/iletisim,https://pulver.com.tr/iletisim
Türkel Fuarcılık,Firma,Fuarcılık ve ticari hizmetler,Moskova ofisi bulunan Türk fuar organizatörü; Rusya'da fuar lojistik ve turizm hizmetleri,"info@turkel.com.tr; manager@turkelmoscow.ru",+7 985 168 32 69; +7 495 787 88 24,https://turkel.com.tr/tr/iletisim,https://turkel.com.tr/tr/iletisim
Sirius Industry / Sirius Yapı,Firma,İnşaat ve proje geliştirme,Rusya'da Moskova ofisi bulunan Türk inşaat ve proje geliştirme grubu,"info@siriusyapi.com.tr; info@siriuscons.com",+7 911 338 39 29,https://siriusyapi.com.tr/en/construction/,https://siriusyapi.com.tr/en/construction/
Zafer Construction,Firma,İnşaat ve altyapı,Rusya'da bölge ofisi ve tamamlanmış/devam eden uluslararası inşaat işleri bulunan Türk müteahhitlik firması,main@zafer.com.tr,+90 312 447 00 70,https://zafer.com.tr/lisan?alt=tanitim&alt_x=&ana=kurumsal&dil=ENG,https://zafer.com.tr/lisan?alt=tanitim&alt_x=&ana=kurumsal&dil=ENG
Alanar Meyve,Firma,Taze meyve ve tarım,Rusya'ya kiraz incir kayısı nar ve diğer taze meyveleri ihraç eden Türk üretici/ihracatçı,"info@alanar.com.tr; sales@alanar.com.tr",+90 224 211 03 25; +90 286 781 93 94,https://www.alanar.com.tr/iletisim,https://www.alanar.com.tr/alanar-meyveye-ihracat-odulu
Canlar Yaş Sebze ve Meyve,Firma,Taze meyve ve sebze,Rusya'ya yaş sebze ve meyve ihracatı yapan Türk ihracatçı,,,https://www.canlarfruit.com,https://www.canlarfruit.com/ihracat-yaptigimiz-ulkeler
Anel Gümrük,Firma,Gümrük ve dış ticaret,Rusya gümrük müşavirliği ithalat ve ihracat işlemleri,"info@anelgumruk.com",+90 466 351 24 61,https://anelgumruk.com/rusya,https://anelgumruk.com/rusya
Samet Furniture Technology,Firma,Mobilya aksesuarları,Rusya'da Samet Furniture Technology LLC ve Moskova satış/operasyon adresi bulunan Türk mobilya aksesuarı üreticisi,,,https://samet.com.tr/us-EN/contact/samet_global,https://samet.com.tr/us-EN/contact/samet_global
Tirsan Kardan,Firma,Otomotiv ve makine,Rusya'da 2008'den beri satış ofisi ve 2012'den beri lokal üretim yapan Türk otomotiv parça üreticisi,info@tirsankardan.com.tr,+90 236 233 05 96,https://tirsankardan.com/en/our-companies,https://tirsankardan.com/en/our-companies
WishTurkiye,Firma,Turizm ve seyahat,Rusya'da Moskova ofisi/operasyonu bulunan Türkiye merkezli B2B seyahat pazaryeri,info@wishturkiye.com,+90 850 259 99 25,https://www.wishturkiye.com/contact,https://www.wishturkiye.com/contact
Mircare / NDCG İtriyat,Firma,Sağlık turizmi ve danışmanlık,Türkiye'de kayıtlı NDCG şirketi ve Rusya Moskova ofisi bulunan Türk bağlantılı hizmet firması,"expert@mircare.eu; nevzorov_a@ndcg.eu",+90 539 220 93 51; +7 499 290 04 45,https://mircare.com/en-gb/contacts,https://mircare.com/en-gb/contacts
FromTurk / Bursa Turkish Furniture,Firma,Mobilya ve dış ticaret,Rusya ve BDT'ye konteyner bazlı Türk mobilyası tedarik eden Bursa merkezli ihracatçı,info@fromturk.net,+90 544 673 22 02,https://bursaturkishfurniture.com/contact,https://bursaturkishfurniture.com/markets/turkish-furniture-supplier-russia
DeFacto,Firma,Tekstil ve perakende,Rusya'da mağaza operasyonu bulunan Türk moda markası, ,+90 850 333 22 86,https://www.defacto.com.tr/kurumsal/iletisim,https://dfcdn.defacto.com.tr/kurumsal/df-franchise-en.pdf
Colin's,Firma,Tekstil ve perakende,Rusya'da colins.ru satış sitesi ve mağazaları bulunan Türk denim markası,,,https://www.colins.com.tr,https://outlettallinskoe.com/en/magaziny/colin-s
Koton,Firma,Tekstil ve perakende,Rusya'da büyüyen Türk moda markaları arasında yer alan şirket,,,https://www.koton.com.tr,https://www.rtib.org/tr/haberler/rusyada-turk-markalari-lc-waikiki-colins-defacto-ve-koton-buyumeye-devam-ediyor
Les Benjamins,Firma,Tekstil ve perakende,Moskova'da mağaza açma planı açıklanan Türk sokak giyim markası,,,https://lesbenjamins.com,https://en.vestikavkaza.ru/news/Turkish-clothing-brand-to-open-new-chain-of-stores-in-Russia.html
İpekyol,Firma,Tekstil ve perakende,Rusya'da Jamilko distribütörü aracılığıyla mağaza açan Türk moda markası,,,https://www.ipekyol.com.tr,https://www.taitra.org.tw/en/News_Content.aspx?n=215&s=112679
Twist,Firma,Tekstil ve perakende,Rusya'da Jamilko distribütörü aracılığıyla mağaza açan Türk moda markası,,,https://www.twist.com.tr,https://www.taitra.org.tw/en/News_Content.aspx?n=215&s=112679
Loft,Firma,Tekstil ve perakende,Rusya'da Loft mağazaları bulunan Türk denim markası,,,https://www.loft.com.tr,https://www.taitra.org.tw/en/News_Content.aspx?n=215&s=112679
Universal Textile,Firma,Ev tekstili ve tekstil,Moskova TEXTILLEGPROM fuarına katılan ve Rusya pazarına satış yapan Türk tekstil üreticisi,,,https://universaltextile.com.tr/en/fairs,https://universaltextile.com.tr/en/fairs
